date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,x,scaling,interpolated
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,,0.0,#item+label,#item+name+short,,,
2014-01-15,Beans - Retail,KG,pulses and nuts,466.29,MWK,Malawi,Southern Region,1890.0,Jali,778.0,50,15.0,5.0,5,778_50_15_5,,2014.0,Beans - Retail (KG),Beans,1389744000.0,1.0,0.0
2014-02-15,Beans - Retail,KG,pulses and nuts,458.6106111111111,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2014-03-15,Beans - Retail,KG,pulses and nuts,451.67438888888887,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2014-04-15,Beans - Retail,KG,pulses and nuts,443.995,MWK,Malawi,Southern Region,1890.0,Balaka,763.0,50,15.0,5.0,5,763_50_15_5,,2014.0,Beans - Retail (KG),Beans,1397520000.0,1.0,0.0
2014-05-15,Beans - Retail,KG,pulses and nuts,440.8391176470588,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2014-06-15,Beans - Retail,KG,pulses and nuts,437.57803921568626,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2014-07-15,Beans - Retail,KG,pulses and nuts,434.4221568627451,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2014-08-15,Beans - Retail,KG,pulses and nuts,431.1610784313725,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2014-09-15,Beans - Retail,KG,pulses and nuts,427.9,MWK,Malawi,Central Region,1888.0,Tsangano turn off,833.0,50,15.0,5.0,5,833_50_15_5,,2014.0,Beans - Retail (KG),Beans,1410739200.0,1.0,0.0
2014-10-15,Beans - Retail,KG,pulses and nuts,480.425,MWK,Malawi,Northern Region,1889.0,Rumphi,818.0,50,15.0,5.0,5,818_50_15_5,,2014.0,Beans - Retail (KG),Beans,1413331200.0,1.0,0.0
2014-11-15,Beans - Retail,KG,pulses and nuts,488.6044262295082,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2014-12-15,Beans - Retail,KG,pulses and nuts,496.52,MWK,Malawi,Central Region,1888.0,Mwansambo,798.0,50,15.0,5.0,5,798_50_15_5,,2014.0,Beans - Retail (KG),Beans,1418601600.0,1.0,0.0
2015-01-15,Beans - Retail,KG,pulses and nuts,507.7067,MWK,Malawi,Southern Region,1890.0,Balaka,763.0,50,15.0,5.0,5,763_50_15_5,,2015.0,Beans - Retail (KG),Beans,1421280000.0,1.0,0.0
2015-02-15,Beans - Retail,KG,pulses and nuts,600.0,MWK,Malawi,Central Region,1888.0,Thete,822.0,50,15.0,5.0,5,822_50_15_5,,2015.0,Beans - Retail (KG),Beans,1423958400.0,1.0,0.0
2015-03-15,Beans - Retail,KG,pulses and nuts,557.1348314606741,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2015-04-15,Beans - Retail,KG,pulses and nuts,509.6769662921348,,,,,,,50,,,5,,,,Beans - Retail (KG),Beans,,1.0,1.0
2015-05-15,Beans - Retail,KG,pulses and nuts,463.75,MWK,Malawi,Central Region,1888.0,Nkhoma,809.0,50,15.0,5.0,5,809_50_15_5,,2015.0,Beans - Retail (KG),Beans,1431648000.0,1.0,0.0
2015-06-15,Beans - Retail,KG,pulses and nuts,516.4625,MWK,Malawi,Central Region,1888.0,Mitundu,791.0,50,15.0,5.0,5,791_50_15_5,,2015.0,Beans - Retail (KG),Beans,1434326400.0,1.0,0.0
2015-07-15,Beans - Retail,KG,pulses and nuts,522.878,MWK,Malawi,Central Region,1888.0,Mitundu,791.0,50,15.0,5.0,5,791_50_15_5,,2015.0,Beans - Retail (KG),Beans,1436918400.0,1.0,0.0
2015-08-15,Beans - Retail,KG,pulses and nuts,519.215,MWK,Malawi,Southern Region,1890.0,Monkey Bay,793.0,50,15.0,5.0,5,793_50_15_5,,2015.0,Beans - Retail (KG),Beans,1439596800.0,1.0,0.0
2015-09-15,Beans - Retail,KG,pulses and nuts,518.42,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,50,15.0,5.0,5,801_50_15_5,,2015.0,Beans - Retail (KG),Beans,1442275200.0,1.0,0.0
2015-10-15,Beans - Retail,KG,pulses and nuts,462.43,MWK,Malawi,Central Region,1888.0,Thete,822.0,50,15.0,5.0,5,822_50_15_5,,2015.0,Beans - Retail (KG),Beans,1444867200.0,1.0,0.0
2015-11-15,Beans - Retail,KG,pulses and nuts,460.8,MWK,Malawi,Southern Region,1890.0,Chiradzulu,773.0,50,15.0,5.0,5,773_50_15_5,,2015.0,Beans - Retail (KG),Beans,1447545600.0,1.0,0.0
2015-12-15,Beans - Retail,KG,pulses and nuts,614.19,MWK,Malawi,Central Region,1888.0,Mponela,795.0,50,15.0,5.0,5,795_50_15_5,,2015.0,Beans - Retail (KG),Beans,1450137600.0,1.0,0.0
2016-01-15,Beans - Retail,KG,pulses and nuts,670.8875,MWK,Malawi,Southern Region,1890.0,Bvumbwe,767.0,50,15.0,5.0,5,767_50_15_5,,2016.0,Beans - Retail (KG),Beans,1452816000.0,1.0,0.0
2016-02-15,Beans - Retail,KG,pulses and nuts,691.0975,MWK,Malawi,Southern Region,1890.0,Monkey Bay,793.0,50,15.0,5.0,5,793_50_15_5,,2016.0,Beans - Retail (KG),Beans,1455494400.0,1.0,0.0
2016-03-15,Beans - Retail,KG,pulses and nuts,666.66,MWK,Malawi,Central Region,1888.0,Chatoloma,768.0,50,15.0,5.0,5,768_50_15_5,,2016.0,Beans - Retail (KG),Beans,1458000000.0,1.0,0.0
2016-04-15,Beans - Retail,KG,pulses and nuts,647.6867,MWK,Malawi,Southern Region,1890.0,Ntaja,813.0,50,15.0,5.0,5,813_50_15_5,,2016.0,Beans - Retail (KG),Beans,1460678400.0,1.0,0.0
2016-05-15,Beans - Retail,KG,pulses and nuts,650.7775,MWK,Malawi,Southern Region,1890.0,Ntaja,813.0,50,15.0,5.0,5,813_50_15_5,,2016.0,Beans - Retail (KG),Beans,1463270400.0,1.0,0.0
2016-06-15,Beans - Retail,KG,pulses and nuts,679.66,MWK,Malawi,Southern Region,1890.0,Liwonde,782.0,50,15.0,5.0,5,782_50_15_5,,2016.0,Beans - Retail (KG),Beans,1465948800.0,1.0,0.0
2016-07-15,Beans - Retail,KG,pulses and nuts,721.91,MWK,Malawi,Northern Region,1889.0,Rumphi,818.0,50,15.0,5.0,5,818_50_15_5,,2016.0,Beans - Retail (KG),Beans,1468540800.0,1.0,0.0
2016-08-15,Beans - Retail,KG,pulses and nuts,753.78,MWK,Malawi,Northern Region,1889.0,Nkhata Bay,808.0,50,15.0,5.0,5,808_50_15_5,,2016.0,Beans - Retail (KG),Beans,1471219200.0,1.0,0.0
2016-09-15,Beans - Retail,KG,pulses and nuts,784.2625,MWK,Malawi,Central Region,1888.0,Nkhoma,809.0,50,15.0,5.0,5,809_50_15_5,,2016.0,Beans - Retail (KG),Beans,1473897600.0,1.0,0.0
2016-10-15,Beans - Retail,KG,pulses and nuts,784.2867,MWK,Malawi,Northern Region,1889.0,Nkhata Bay,808.0,50,15.0,5.0,5,808_50_15_5,,2016.0,Beans - Retail (KG),Beans,1476489600.0,1.0,0.0
2016-11-15,Beans - Retail,KG,pulses and nuts,770.36,MWK,Malawi,Central Region,1888.0,Tsangano turn off,833.0,50,15.0,5.0,5,833_50_15_5,,2016.0,Beans - Retail (KG),Beans,1479168000.0,1.0,0.0
2016-12-15,Beans - Retail,KG,pulses and nuts,850.54,MWK,Malawi,Southern Region,1890.0,Jali,778.0,50,15.0,5.0,5,778_50_15_5,,2016.0,Beans - Retail (KG),Beans,1481760000.0,1.0,0.0
2017-01-15,Beans - Retail,KG,pulses and nuts,996.3875,MWK,Malawi,Southern Region,1890.0,Lunzu,784.0,50,15.0,5.0,5,784_50_15_5,,2017.0,Beans - Retail (KG),Beans,1484438400.0,1.0,0.0
2017-02-15,Beans - Retail,KG,pulses and nuts,885.25,MWK,Malawi,Southern Region,1890.0,Sorgin,811.0,50,15.0,5.0,5,811_50_15_5,,2017.0,Beans - Retail (KG),Beans,1487116800.0,1.0,0.0
2017-03-15,Beans - Retail,KG,pulses and nuts,770.422,MWK,Malawi,Central Region,1888.0,Nsundwe,812.0,50,15.0,5.0,5,812_50_15_5,,2017.0,Beans - Retail (KG),Beans,1489536000.0,1.0,0.0
2017-04-15,Beans - Retail,KG,pulses and nuts,636.6667,MWK,Malawi,Central Region,1888.0,Nkhoma,809.0,50,15.0,5.0,5,809_50_15_5,,2017.0,Beans - Retail (KG),Beans,1492214400.0,1.0,0.0
2017-05-15,Beans - Retail,KG,pulses and nuts,998.26,MWK,Malawi,Central Region,1888.0,Chatoloma,768.0,50,15.0,5.0,5,768_50_15_5,,2017.0,Beans - Retail (KG),Beans,1494806400.0,1.0,0.0
2017-06-15,Beans - Retail,KG,pulses and nuts,654.6433,MWK,Malawi,Southern Region,1890.0,Balaka,763.0,50,15.0,5.0,5,763_50_15_5,,2017.0,Beans - Retail (KG),Beans,1497484800.0,1.0,0.0
2017-07-15,Beans - Retail,KG,pulses and nuts,622.9375,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2017.0,Beans - Retail (KG),Beans,1500076800.0,1.0,0.0
2017-08-15,Beans - Retail,KG,pulses and nuts,650.0,MWK,Malawi,Southern Region,1890.0,Phalombe,817.0,50,15.0,5.0,5,817_50_15_5,,2017.0,Beans - Retail (KG),Beans,1502755200.0,1.0,0.0
2017-09-15,Beans - Retail,KG,pulses and nuts,675.0,MWK,Malawi,Southern Region,1890.0,Balaka,763.0,50,15.0,5.0,5,763_50_15_5,,2017.0,Beans - Retail (KG),Beans,1505433600.0,1.0,0.0
2017-10-15,Beans - Retail,KG,pulses and nuts,703.3233,MWK,Malawi,Southern Region,1890.0,Mayaka,788.0,50,15.0,5.0,5,788_50_15_5,,2017.0,Beans - Retail (KG),Beans,1508025600.0,1.0,0.0
2017-11-15,Beans - Retail,KG,pulses and nuts,678.474,MWK,Malawi,Southern Region,1890.0,Lunzu,784.0,50,15.0,5.0,5,784_50_15_5,,2017.0,Beans - Retail (KG),Beans,1510704000.0,1.0,0.0
2017-12-15,Beans - Retail,KG,pulses and nuts,700.24,MWK,Malawi,Central Region,1888.0,Tsangano turn off,833.0,50,15.0,5.0,5,833_50_15_5,,2017.0,Beans - Retail (KG),Beans,1513296000.0,1.0,0.0
2018-01-15,Beans - Retail,KG,pulses and nuts,765.3333,MWK,Malawi,Central Region,1888.0,Chatoloma,768.0,50,15.0,5.0,5,768_50_15_5,,2018.0,Beans - Retail (KG),Beans,1515974400.0,1.0,0.0
2018-02-15,Beans - Retail,KG,pulses and nuts,760.5525,MWK,Malawi,Central Region,1888.0,Nsundwe,812.0,50,15.0,5.0,5,812_50_15_5,,2018.0,Beans - Retail (KG),Beans,1518652800.0,1.0,0.0
2018-03-15,Beans - Retail,KG,pulses and nuts,733.04,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2018.0,Beans - Retail (KG),Beans,1521072000.0,1.0,0.0
2018-04-15,Beans - Retail,KG,pulses and nuts,717.1375,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2018.0,Beans - Retail (KG),Beans,1523750400.0,1.0,0.0
2018-05-15,Beans - Retail,KG,pulses and nuts,736.33,MWK,Malawi,Central Region,1888.0,Mwansambo,798.0,50,15.0,5.0,5,798_50_15_5,,2018.0,Beans - Retail (KG),Beans,1526342400.0,1.0,0.0
2018-06-15,Beans - Retail,KG,pulses and nuts,654.78,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2018.0,Beans - Retail (KG),Beans,1529020800.0,1.0,0.0
2018-07-15,Beans - Retail,KG,pulses and nuts,698.325,MWK,Malawi,Southern Region,1890.0,Lunzu,784.0,50,15.0,5.0,5,784_50_15_5,,2018.0,Beans - Retail (KG),Beans,1531612800.0,1.0,0.0
2018-08-15,Beans - Retail,KG,pulses and nuts,710.4475,MWK,Malawi,Central Region,1888.0,Salima,819.0,50,15.0,5.0,5,819_50_15_5,,2018.0,Beans - Retail (KG),Beans,1534291200.0,1.0,0.0
2018-09-15,Beans - Retail,KG,pulses and nuts,706.37,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2018.0,Beans - Retail (KG),Beans,1536969600.0,1.0,0.0
2018-10-15,Beans - Retail,KG,pulses and nuts,690.8925,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2018.0,Beans - Retail (KG),Beans,1539561600.0,1.0,0.0
2018-11-15,Beans - Retail,KG,pulses and nuts,761.6825,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2018.0,Beans - Retail (KG),Beans,1542240000.0,1.0,0.0
2018-12-15,Beans - Retail,KG,pulses and nuts,765.11,MWK,Malawi,Northern Region,1889.0,Hewe,777.0,50,15.0,5.0,5,777_50_15_5,,2018.0,Beans - Retail (KG),Beans,1544832000.0,1.0,0.0
2019-01-15,Beans - Retail,KG,pulses and nuts,795.53,MWK,Malawi,Southern Region,1890.0,Mayaka,788.0,50,15.0,5.0,5,788_50_15_5,,2019.0,Beans - Retail (KG),Beans,1547510400.0,1.0,0.0
2019-02-15,Beans - Retail,KG,pulses and nuts,825.43,MWK,Malawi,Northern Region,1889.0,Rumphi,818.0,50,15.0,5.0,5,818_50_15_5,,2019.0,Beans - Retail (KG),Beans,1550188800.0,1.0,0.0
2019-03-15,Beans - Retail,KG,pulses and nuts,801.1125,MWK,Malawi,Southern Region,1890.0,Mangochi,787.0,50,15.0,5.0,5,787_50_15_5,,2019.0,Beans - Retail (KG),Beans,1552608000.0,1.0,0.0
2019-04-15,Beans - Retail,KG,pulses and nuts,720.2975,MWK,Malawi,Central Region,1888.0,Salima,819.0,50,15.0,5.0,5,819_50_15_5,,2019.0,Beans - Retail (KG),Beans,1555286400.0,1.0,0.0
2019-05-15,Beans - Retail,KG,pulses and nuts,700.0,MWK,Malawi,Central Region,1888.0,Golomoti,2224.0,50,15.0,5.0,5,2224_50_15_5,,2019.0,Beans - Retail (KG),Beans,1557878400.0,1.0,0.0
2019-06-15,Beans - Retail,KG,pulses and nuts,762.5,MWK,Malawi,Central Region,1888.0,Waliranji,2116.0,50,15.0,5.0,5,2116_50_15_5,,2019.0,Beans - Retail (KG),Beans,1560556800.0,1.0,0.0
2019-07-15,Beans - Retail,KG,pulses and nuts,779.1667,MWK,Malawi,Southern Region,1890.0,Dyelatu,2124.0,50,15.0,5.0,5,2124_50_15_5,,2019.0,Beans - Retail (KG),Beans,1563148800.0,1.0,0.0
2019-08-15,Beans - Retail,KG,pulses and nuts,761.375,MWK,Malawi,Southern Region,1890.0,Muloza,797.0,50,15.0,5.0,5,797_50_15_5,,2019.0,Beans - Retail (KG),Beans,1565827200.0,1.0,0.0
2019-09-15,Beans - Retail,KG,pulses and nuts,697.5,MWK,Malawi,Southern Region,1890.0,Muloza,797.0,50,15.0,5.0,5,797_50_15_5,,2019.0,Beans - Retail (KG),Beans,1568505600.0,1.0,0.0
2019-10-15,Beans - Retail,KG,pulses and nuts,793.545,MWK,Malawi,Southern Region,1890.0,Lunzu,784.0,50,15.0,5.0,5,784_50_15_5,,2019.0,Beans - Retail (KG),Beans,1571097600.0,1.0,0.0
2019-11-15,Beans - Retail,KG,pulses and nuts,800.0,MWK,Malawi,Central Region,1888.0,Dwangwa,775.0,50,15.0,5.0,5,775_50_15_5,,2019.0,Beans - Retail (KG),Beans,1573776000.0,1.0,0.0
2019-12-15,Beans - Retail,KG,pulses and nuts,829.16,MWK,Malawi,Southern Region,1890.0,Balaka,763.0,50,15.0,5.0,5,763_50_15_5,,2019.0,Beans - Retail (KG),Beans,1576368000.0,1.0,0.0
2014-01-15,Cassava - Retail,KG,cereals and tubers,111.46,MWK,Malawi,Central Region,1888.0,Chimbiya,771.0,68,15.0,5.0,1,771_68_15_5,,2014.0,Cassava - Retail (KG),Cassava,1389744000.0,1.0,0.0
2014-02-15,Cassava - Retail,KG,cereals and tubers,113.32430555555555,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2014-03-15,Cassava - Retail,KG,cereals and tubers,115.00819444444444,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2014-04-15,Cassava - Retail,KG,cereals and tubers,116.8725,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2014.0,Cassava - Retail (KG),Cassava,1397520000.0,1.0,0.0
2014-05-15,Cassava - Retail,KG,cereals and tubers,117.55979508196721,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2014-06-15,Cassava - Retail,KG,cereals and tubers,118.27,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2014.0,Cassava - Retail (KG),Cassava,1402790400.0,1.0,0.0
2014-07-15,Cassava - Retail,KG,cereals and tubers,116.80097826086956,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2014-08-15,Cassava - Retail,KG,cereals and tubers,115.28298913043479,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2014-09-15,Cassava - Retail,KG,cereals and tubers,113.765,MWK,Malawi,Northern Region,1889.0,Mpamba,794.0,68,15.0,5.0,1,794_68_15_5,,2014.0,Cassava - Retail (KG),Cassava,1410739200.0,1.0,0.0
2014-10-15,Cassava - Retail,KG,cereals and tubers,124.56,MWK,Malawi,Central Region,1888.0,Mtakataka,796.0,68,15.0,5.0,1,796_68_15_5,,2014.0,Cassava - Retail (KG),Cassava,1413331200.0,1.0,0.0
2014-11-15,Cassava - Retail,KG,cereals and tubers,253.24,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2014.0,Cassava - Retail (KG),Cassava,1416009600.0,1.0,0.0
2014-12-15,Cassava - Retail,KG,cereals and tubers,125.33,MWK,Malawi,Central Region,1888.0,Madisi,785.0,68,15.0,5.0,1,785_68_15_5,,2014.0,Cassava - Retail (KG),Cassava,1418601600.0,1.0,0.0
2015-01-15,Cassava - Retail,KG,cereals and tubers,142.57,MWK,Malawi,Northern Region,1889.0,Mpamba,794.0,68,15.0,5.0,1,794_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1421280000.0,1.0,0.0
2015-02-15,Cassava - Retail,KG,cereals and tubers,159.49,MWK,Malawi,Central Region,1888.0,Mitundu,791.0,68,15.0,5.0,1,791_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1423958400.0,1.0,0.0
2015-03-15,Cassava - Retail,KG,cereals and tubers,240.1,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1426377600.0,1.0,0.0
2015-04-15,Cassava - Retail,KG,cereals and tubers,217.52,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1429056000.0,1.0,0.0
2015-05-15,Cassava - Retail,KG,cereals and tubers,255.0,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1431648000.0,1.0,0.0
2015-06-15,Cassava - Retail,KG,cereals and tubers,202.9149180327869,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2015-07-15,Cassava - Retail,KG,cereals and tubers,152.51,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1436918400.0,1.0,0.0
2015-08-15,Cassava - Retail,KG,cereals and tubers,193.85,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1439596800.0,1.0,0.0
2015-09-15,Cassava - Retail,KG,cereals and tubers,325.55,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1442275200.0,1.0,0.0
2015-10-15,Cassava - Retail,KG,cereals and tubers,326.49,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1444867200.0,1.0,0.0
2015-11-15,Cassava - Retail,KG,cereals and tubers,206.25,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2015.0,Cassava - Retail (KG),Cassava,1447545600.0,1.0,0.0
2015-12-15,Cassava - Retail,KG,cereals and tubers,272.17622950819674,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2016-01-15,Cassava - Retail,KG,cereals and tubers,340.3,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1452816000.0,1.0,0.0
2016-02-15,Cassava - Retail,KG,cereals and tubers,268.71066666666667,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2016-03-15,Cassava - Retail,KG,cereals and tubers,201.74,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1458000000.0,1.0,0.0
2016-04-15,Cassava - Retail,KG,cereals and tubers,275.25,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1460678400.0,1.0,0.0
2016-05-15,Cassava - Retail,KG,cereals and tubers,231.11,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1463270400.0,1.0,0.0
2016-06-15,Cassava - Retail,KG,cereals and tubers,209.71,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1465948800.0,1.0,0.0
2016-07-15,Cassava - Retail,KG,cereals and tubers,232.96,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1468540800.0,1.0,0.0
2016-08-15,Cassava - Retail,KG,cereals and tubers,256.43,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1471219200.0,1.0,0.0
2016-09-15,Cassava - Retail,KG,cereals and tubers,302.9147540983606,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2016-10-15,Cassava - Retail,KG,cereals and tubers,347.9,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1476489600.0,1.0,0.0
2016-11-15,Cassava - Retail,KG,cereals and tubers,343.2144262295082,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2016-12-15,Cassava - Retail,KG,cereals and tubers,338.68,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2016.0,Cassava - Retail (KG),Cassava,1481760000.0,1.0,0.0
2017-01-15,Cassava - Retail,KG,cereals and tubers,337.0,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1484438400.0,1.0,0.0
2017-02-15,Cassava - Retail,KG,cereals and tubers,352.2,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1487116800.0,1.0,0.0
2017-03-15,Cassava - Retail,KG,cereals and tubers,365.9294915254237,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2017-04-15,Cassava - Retail,KG,cereals and tubers,381.13,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1492214400.0,1.0,0.0
2017-05-15,Cassava - Retail,KG,cereals and tubers,372.8,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1494806400.0,1.0,0.0
2017-06-15,Cassava - Retail,KG,cereals and tubers,328.23,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1497484800.0,1.0,0.0
2017-07-15,Cassava - Retail,KG,cereals and tubers,306.82,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1500076800.0,1.0,0.0
2017-08-15,Cassava - Retail,KG,cereals and tubers,352.66,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1502755200.0,1.0,0.0
2017-09-15,Cassava - Retail,KG,cereals and tubers,325.55,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1505433600.0,1.0,0.0
2017-10-15,Cassava - Retail,KG,cereals and tubers,384.52,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1508025600.0,1.0,0.0
2017-11-15,Cassava - Retail,KG,cereals and tubers,367.92,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1510704000.0,1.0,0.0
2017-12-15,Cassava - Retail,KG,cereals and tubers,352.66,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2017.0,Cassava - Retail (KG),Cassava,1513296000.0,1.0,0.0
2018-01-15,Cassava - Retail,KG,cereals and tubers,396.22,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1515974400.0,1.0,0.0
2018-02-15,Cassava - Retail,KG,cereals and tubers,388.85,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1518652800.0,1.0,0.0
2018-03-15,Cassava - Retail,KG,cereals and tubers,188.56,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1521072000.0,1.0,0.0
2018-04-15,Cassava - Retail,KG,cereals and tubers,165.78,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1523750400.0,1.0,0.0
